"Date","Latitude","Longitude","Matrix","Subregion","cadmium","copper","mercury","selenium"
1998-07-29,38.0597,-121.811264038086,"water","Confluence",0.00708182,1.4861,0.00108,0.16
1998-07-30,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.6
1998-08-06,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.71
1998-08-12,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.7
1998-08-19,38.434929,-121.525161743164,"water","Sacramento River",NA,1.36,0.00057,NA
1998-08-19,38.459202,-121.50309753418,"water","Sacramento River",0.036,1.19,0.00064,NA
1998-08-20,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.76
1998-08-27,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.82
1998-09-02,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1
1998-09-10,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.51
1998-09-15,38.434929,-121.525161743164,"water","Sacramento River",0.031,1.58,0.00642,NA
1998-09-15,38.459202,-121.50309753418,"water","Sacramento River",0.034,4.51,0,NA
1998-09-16,38.434929,-121.525161743164,"water","Sacramento River",0.008,NA,NA,NA
1998-09-16,38.459202,-121.50309753418,"water","Sacramento River",0.007,NA,NA,NA
1998-09-17,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.5
1998-09-24,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.49
1998-09-30,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.23
1998-10-08,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.29
1998-10-15,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.52
1998-10-20,38.434929,-121.525161743164,"water","Sacramento River",0.01,NA,NA,NA
1998-10-20,38.459202,-121.50309753418,"water","Sacramento River",0.01,NA,NA,NA
1998-10-21,38.434929,-121.525161743164,"water","Sacramento River",0.019,2.28,0.00307,NA
1998-10-21,38.459202,-121.50309753418,"water","Sacramento River",0.017,2.01,0.00071,NA
1998-10-22,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.62
1998-10-28,37.675556,-121.264167785645,"water","South Delta",NA,2.5,NA,0.77
1998-11-05,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.7
1998-11-11,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.69
1998-11-19,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.72
1998-11-24,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.73
1998-12-03,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.72
1998-12-09,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.47
1998-12-16,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0
1998-12-16,38.434929,-121.525161743164,"water","Sacramento River",0.008,NA,NA,NA
1998-12-16,38.459202,-121.50309753418,"water","Sacramento River",0.007,NA,NA,NA
1998-12-17,38.434929,-121.525161743164,"water","Sacramento River",0.038,1.63,0.00158,NA
1998-12-17,38.459202,-121.50309753418,"water","Sacramento River",0.032,1.56,0.00673,NA
1998-12-22,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.52
1998-12-30,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.57
1999-01-06,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.61
1999-01-14,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.85
1999-01-20,38.434929,-121.525161743164,"water","Sacramento River",0.003,NA,NA,NA
1999-01-20,38.459202,-121.50309753418,"water","Sacramento River",0.003,NA,NA,NA
1999-01-21,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.48
1999-01-21,38.434929,-121.525161743164,"water","Sacramento River",0.074,1.73,0.00177,NA
1999-01-21,38.459202,-121.50309753418,"water","Sacramento River",0.073,9.82,0.0306,NA
1999-01-28,37.675556,-121.264167785645,"water","South Delta",NA,4,NA,0
1999-02-04,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.56
1999-02-09,38.067001,-121.93399810791,"water","NE Suisun",0.0108458,1.0835,0.00283935,0.063
1999-02-09,38.116001,-122.040000915527,"water","NW Suisun",0.0085829,3.3944,0.00160429,0.039
1999-02-10,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.45
1999-02-10,38.020542,-121.806266784668,"water","Confluence",0.00918738,1.5804,8.7e-05,0.127
1999-02-10,38.050999,-122.098999023438,"water","SW Suisun",0.00831612,1.3135,0.0100136,0.108
1999-02-10,38.0597,-121.811264038086,"water","Confluence",0.00911874,1.2105,0.00167137,0.087
1999-02-18,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0
1999-02-18,38.434929,-121.525161743164,"water","Sacramento River",0.035,1.6,0.0151,NA
1999-02-18,38.459202,-121.50309753418,"water","Sacramento River",0.029,5.88,0.0142,NA
1999-02-25,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.48
1999-03-04,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.59
1999-03-11,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.68
1999-03-17,38.434929,-121.525161743164,"water","Sacramento River",0.041,1.42,0.00125,NA
1999-03-17,38.459202,-121.50309753418,"water","Sacramento River",0.047,1.49,0.00143,NA
1999-03-18,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.79
1999-03-25,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.97
1999-03-31,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.1
1999-04-08,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.01
1999-04-15,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0
1999-04-20,38.050999,-122.098999023438,"water","SW Suisun",0.00755043,1.2695,0.0280608,0.045
1999-04-20,38.067001,-121.93399810791,"water","NE Suisun",0.0308176,1.1748,0.0248856,0.059
1999-04-20,38.434929,-121.525161743164,"water","Sacramento River",0.005,NA,NA,NA
1999-04-21,38.020542,-121.806266784668,"water","Confluence",0.0192445,2.9397,1.3e-05,0.064
1999-04-21,38.0597,-121.811264038086,"water","Confluence",0.0111775,1.2212,0.000548614,0.099
1999-04-21,38.116001,-122.040000915527,"water","NW Suisun",0.0412742,1.2974,8e-05,0.039
1999-04-21,38.434929,-121.525161743164,"water","Sacramento River",0.035,4.32,0.00104,NA
1999-04-21,38.459202,-121.50309753418,"water","Sacramento River",0.026,1.33,0.00113,NA
1999-04-22,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.67
1999-04-29,37.675556,-121.264167785645,"water","South Delta",NA,4,NA,0.51
1999-05-06,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.4
1999-05-13,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.69
1999-05-18,38.459202,-121.50309753418,"water","Sacramento River",0.006,NA,NA,NA
1999-05-19,38.434929,-121.525161743164,"water","Sacramento River",0.011,2.44,0.00323,NA
1999-05-19,38.459202,-121.50309753418,"water","Sacramento River",0.015,2.39,0.00476,NA
1999-05-20,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.88
1999-05-27,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.71
1999-06-03,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.6
1999-06-10,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.81
1999-06-17,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.83
1999-06-22,38.459202,-121.50309753418,"water","Sacramento River",0.009,NA,NA,NA
1999-06-23,38.434929,-121.525161743164,"water","Sacramento River",0.043,3.93,8e-04,NA
1999-06-23,38.459202,-121.50309753418,"water","Sacramento River",0.033,1.63,0.001,NA
1999-06-24,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.09
1999-07-01,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.04
1999-07-08,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.19
1999-07-15,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.13
1999-07-20,38.050999,-122.098999023438,"water","SW Suisun",0.0433276,1.9293,2.9e-05,0.129
1999-07-20,38.067001,-121.93399810791,"water","NE Suisun",0.0178278,1.6221,0.0250832,0.183
1999-07-20,38.116001,-122.040000915527,"water","NW Suisun",0.0455469,1.9748,0.021173,0.056
1999-07-20,38.434929,-121.525161743164,"water","Sacramento River",0.004,3.99,0.0011,NA
1999-07-20,38.459202,-121.50309753418,"water","Sacramento River",0.036,1.23,3e-04,NA
1999-07-21,38.020542,-121.806266784668,"water","Confluence",0.0127597,1.7751,3.9e-05,0.124
1999-07-21,38.0597,-121.811264038086,"water","Confluence",0.013415,1.7331,0.00997394,0.064
1999-07-22,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.89
1999-07-29,37.675556,-121.264167785645,"water","South Delta",NA,5.5,NA,1.07
1999-08-05,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.31
1999-08-12,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1
1999-08-18,38.434929,-121.525161743164,"water","Sacramento River",0.011,1.11,0.004,NA
1999-08-18,38.459202,-121.50309753418,"water","Sacramento River",0.025,2.59,0.0042,NA
1999-08-19,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.76
1999-08-26,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.9
1999-09-02,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.72
1999-09-09,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.98
1999-09-16,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.73
1999-09-22,38.434929,-121.525161743164,"water","Sacramento River",0.026,2.8,5e-04,NA
1999-09-22,38.459202,-121.50309753418,"water","Sacramento River",0.008,1.24,0.0037,NA
1999-09-23,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.62
1999-09-30,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.78
1999-10-07,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.8
1999-10-14,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.65
1999-10-19,38.434929,-121.525161743164,"water","Sacramento River",0.006,1.13,5e-04,NA
1999-10-19,38.459202,-121.50309753418,"water","Sacramento River",0.006,2.28,5e-04,NA
1999-10-21,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.59
1999-10-28,37.675556,-121.264167785645,"water","South Delta",NA,3,NA,0
1999-11-04,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.91
1999-11-11,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.97
1999-11-16,38.434929,-121.525161743164,"water","Sacramento River",0.015,1.41,0.00083,NA
1999-11-16,38.459202,-121.50309753418,"water","Sacramento River",0.013,1.39,0.00084,NA
1999-11-18,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.03
1999-11-23,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.01
1999-12-02,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.81
1999-12-09,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.9
1999-12-13,38.434929,-121.525161743164,"water","Sacramento River",0.011,1.23,0.00056,NA
1999-12-13,38.459202,-121.50309753418,"water","Sacramento River",0.031,1.23,0.00056,NA
1999-12-16,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.89
1999-12-21,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.28
1999-12-28,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.47
2000-01-06,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.07
2000-01-13,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.77
2000-01-19,38.434929,-121.525161743164,"water","Sacramento River",0.019,2.47,0.00145,NA
2000-01-19,38.459202,-121.50309753418,"water","Sacramento River",0.019,1.47,0.00376,NA
2000-01-20,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.27
2000-01-27,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.79
2000-02-03,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.03
2000-02-08,38.050999,-122.098999023438,"water","SW Suisun",0.0317394,4.12556,0.00166516,0.03
2000-02-08,38.067001,-121.93399810791,"water","NE Suisun",0.0293531,3.68519,0.000116,0.137
2000-02-08,38.116001,-122.040000915527,"water","NW Suisun",0.0117064,5.12084,0.00220685,0.15
2000-02-09,38.020542,-121.806266784668,"water","Confluence",0.0238333,3.00138,0.00665815,0.128
2000-02-09,38.0597,-121.811264038086,"water","Confluence",0.0393088,2.04555,5.7e-05,0.115
2000-02-10,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.91
2000-02-15,38.434929,-121.525161743164,"water","Sacramento River",0.037,2.94,0.00703,NA
2000-02-15,38.459202,-121.50309753418,"water","Sacramento River",0.085,7.69,0.00215,NA
2000-02-17,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.66
2000-02-24,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.76
2000-03-02,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.68
2000-03-09,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.62
2000-03-16,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.75
2000-03-21,38.434929,-121.525161743164,"water","Sacramento River",0.013,7.12,0.00514,NA
2000-03-21,38.459202,-121.50309753418,"water","Sacramento River",0.067,7.37,0.016,NA
2000-03-23,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.07
2000-03-30,37.675556,-121.264167785645,"water","South Delta",NA,3,NA,1.04
2000-04-06,37.675556,-121.264167785645,"water","South Delta",NA,2.8,NA,0.97
2000-04-13,37.675556,-121.264167785645,"water","South Delta",NA,3.3,NA,0.69
2000-04-19,38.434929,-121.525161743164,"water","Sacramento River",0.008,3.3,0.00091,NA
2000-04-19,38.459202,-121.50309753418,"water","Sacramento River",0.008,1.22,0.00772,NA
2000-04-20,37.675556,-121.264167785645,"water","South Delta",NA,3.6,NA,1.21
2000-04-27,37.675556,-121.264167785645,"water","South Delta",NA,3.2,NA,0.72
2000-05-04,37.675556,-121.264167785645,"water","South Delta",NA,2.2,NA,0.84
2000-05-11,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.22
2000-05-16,38.434929,-121.525161743164,"water","Sacramento River",0.029,3.48,0.00445,NA
2000-05-16,38.459202,-121.50309753418,"water","Sacramento River",0.028,1.47,0.00104,NA
2000-05-18,37.675556,-121.264167785645,"water","South Delta",NA,3.2,NA,0.77
2000-05-25,37.675556,-121.264167785645,"water","South Delta",NA,2.6,NA,0.45
2000-06-01,37.675556,-121.264167785645,"water","South Delta",NA,2.5,NA,0.64
2000-06-08,37.675556,-121.264167785645,"water","South Delta",NA,3.5,NA,1.24
2000-06-15,37.675556,-121.264167785645,"water","South Delta",NA,3.5,NA,1.6
2000-06-21,38.434929,-121.525161743164,"water","Sacramento River",0.022,1.33,0.00095,NA
2000-06-21,38.459202,-121.50309753418,"water","Sacramento River",0.012,1.28,9e-04,NA
2000-06-22,37.675556,-121.264167785645,"water","South Delta",NA,3.9,NA,1.32
2000-06-29,37.675556,-121.264167785645,"water","South Delta",NA,4.2,NA,1.17
2000-07-06,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.25
2000-07-13,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.23
2000-07-18,38.050999,-122.098999023438,"water","SW Suisun",0.0687999,1.58724,0,0.05
2000-07-18,38.067001,-121.93399810791,"water","NE Suisun",0.0208363,4.03663,0.00016,0.069
2000-07-18,38.116001,-122.040000915527,"water","NW Suisun",0.041692,7.67119,3.9e-05,0.065
2000-07-18,38.434929,-121.525161743164,"water","Sacramento River",0.021,2.96,0.00069,NA
2000-07-18,38.459202,-121.50309753418,"water","Sacramento River",0.006,1.25,6e-04,NA
2000-07-19,38.020542,-121.806266784668,"water","Confluence",0.0214704,2.85905,0.00049,0.093
2000-07-19,38.0597,-121.811264038086,"water","Confluence",0.0114187,1.40349,0.00079,0.054
2000-07-20,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.24
2000-07-27,37.675556,-121.264167785645,"water","South Delta",NA,2.7,NA,1.65
2000-08-03,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.06
2000-08-10,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.2
2000-08-16,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,7.8e-05,NA
2000-08-17,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.84
2000-08-24,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.53
2000-08-31,37.675556,-121.264167785645,"water","South Delta",NA,2.4,NA,0.58
2000-09-07,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.47
2000-09-14,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0
2000-09-21,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0
2000-09-28,37.675556,-121.264167785645,"water","South Delta",NA,3.2,NA,1.08
2000-10-05,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.57
2000-10-12,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.66
2000-10-17,38.434929,-121.525161743164,"water","Sacramento River",0.019,1.26,0.00051,NA
2000-10-17,38.459202,-121.50309753418,"water","Sacramento River",0.01,1.24,0.00093,NA
2000-10-19,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.8
2000-10-24,37.708889,-121.298614501953,"water","South Delta",NA,0,NA,NA
2000-10-24,37.774166,-121.382225036621,"water","South Delta",NA,1.9,NA,NA
2000-10-24,37.804722,-121.449447631836,"water","South Delta",NA,2.8,NA,NA
2000-10-24,38.236111,-121.418891906738,"water","East Delta",NA,1.8,NA,NA
2000-10-26,37.675556,-121.264167785645,"water","South Delta",NA,2.2,NA,0
2000-11-02,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.7
2000-11-07,38.434929,-121.525161743164,"water","Sacramento River",NA,NA,0.00065,NA
2000-11-07,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,0.000127,NA
2000-11-09,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.7
2000-11-16,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.73
2000-11-21,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.93
2000-11-28,37.708889,-121.298614501953,"water","South Delta",NA,0,NA,NA
2000-11-28,37.774166,-121.382225036621,"water","South Delta",NA,1.1,NA,NA
2000-11-28,37.788887,-121.52889251709,"water","South Delta",NA,3.2,NA,NA
2000-11-28,37.804722,-121.449447631836,"water","South Delta",NA,2.4,NA,NA
2000-11-28,38.236111,-121.418891906738,"water","East Delta",NA,0,NA,NA
2000-11-30,37.675556,-121.264167785645,"water","South Delta",NA,1.3,NA,0.85
2000-12-07,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.04
2000-12-12,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.47
2000-12-19,38.434929,-121.525161743164,"water","Sacramento River",NA,NA,0.00049,NA
2000-12-19,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,0.00047,NA
2000-12-21,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.64
2000-12-27,37.708889,-121.298614501953,"water","South Delta",NA,0,NA,NA
2000-12-27,37.774166,-121.382225036621,"water","South Delta",NA,0,NA,NA
2000-12-27,37.785557,-121.534721374512,"water","South Delta",NA,2.1,NA,NA
2000-12-27,37.804722,-121.449447631836,"water","South Delta",NA,0,NA,NA
2000-12-27,38.236111,-121.418891906738,"water","East Delta",NA,2.2,NA,NA
2000-12-28,37.675556,-121.264167785645,"water","South Delta",NA,0,NA,1.11
2001-01-04,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.99
2001-01-11,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.06
2001-01-11,38.459202,-121.50309753418,"water","Sacramento River",0.014,2.74,0.00595,NA
2001-01-17,38.434929,-121.525161743164,"water","Sacramento River",NA,NA,6e-05,NA
2001-01-17,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,4.8e-05,NA
2001-01-18,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.97
2001-01-23,37.708889,-121.298614501953,"water","South Delta",NA,0,NA,NA
2001-01-23,37.774166,-121.382225036621,"water","South Delta",NA,0,NA,NA
2001-01-23,37.785557,-121.534721374512,"water","South Delta",NA,3.8,NA,NA
2001-01-23,37.804722,-121.449447631836,"water","South Delta",NA,0,NA,NA
2001-01-23,38.236111,-121.418891906738,"water","East Delta",NA,0,NA,NA
2001-01-25,37.675556,-121.264167785645,"water","South Delta",NA,0,NA,0.98
2001-02-01,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.43
2001-02-08,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.91
2001-02-10,37.675556,-121.264167785645,"water","South Delta",NA,2.2,NA,NA
2001-02-10,37.785557,-121.534721374512,"water","South Delta",NA,2.7,NA,NA
