"Date","Latitude","Longitude","Subregion","cadmium_sediment","copper_sediment","ddd_sediment","dde_sediment","ddt_sediment","mercury_sediment","ph_sediment","selenium_sediment","endosulfan_sediment","nitrogen_sediment","oxygen_sediment","chlorpyrifos_sediment","diazinon_sediment","endosulfan_sulfate_sediment","salinity_sediment","fipronil_desulfinyl_sediment","fipronil_sulfide_sediment","fipronil_sulfone_sediment","bifenthrin_sediment","cyfluthrin_sediment","esfenvalerate_sediment","temperature_sediment","fipronil_sediment","atrazine_sediment","sodium_sediment","malathion_sediment","phosphorus_sediment","dichlorvos_sediment","phorate_sediment","fipronil_desulfinyl_amide_sediment","electricalconductivity_sediment","molinate_sediment","myclobutanil_sediment","propanil_sediment","pyridaben_sediment","thiobencarb_sediment","triadimefon_sediment","diazoxon_sediment","oxyfluorfen_sediment"
2019-06-17,38.30713,-121.79331,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-06-17,38.47371944,-121.5202667,"Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-06-18,38.194725,-121.6190722,"Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-06-18,38.2081972,-121.663061,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-06-18,38.25806389,-121.7257972,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-06-18,38.26788889,-121.663211,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-06-18,38.38195,-121.6260139,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-07-02,37.99107,-121.696258544922,"Confluence",NA,NA,0,6.1,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.8,3.09,1.26,31.5,1.58,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-02,37.9911,-121.696,"Confluence",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,6.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-02,37.99151,-121.7083,"Confluence",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.8,3.09,1.26,31.5,1.58,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-17,38.3831,-121.521,"Sacramento River",NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,7.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-17,38.383118,-121.520576477051,"Sacramento River",NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1.77,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-17,38.38312,-121.52057,"Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1.77,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-18,38.2361,-121.419,"Central Delta",NA,NA,NA,NA,NA,NA,7.47,NA,NA,NA,5.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-18,38.236111,-121.418891906738,"Central Delta",NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.422,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-23,37.937962,-121.707397460938,"Confluence",140,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18,2.5,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-23,37.938,-121.707,"Confluence",NA,NA,NA,NA,NA,NA,7.67,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-29,37.97183,-121.37362,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-07-29,38.3143583,-121.5772333,"Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-07-29,38.4588083,-121.5023944,"Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-07-30,38.26025,-121.6788583,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-07-30,38.27880556,-121.6777972,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-07-30,38.2832972,-121.6857694,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-07-30,38.30713,-121.79331,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-07-30,38.4330083,-121.6028833,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,0
2019-08-21,38.2399,-121.565,"Sacramento River",NA,NA,NA,NA,NA,NA,7.88,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-21,38.307,-121.794,"North Delta",NA,NA,NA,NA,NA,NA,7.78,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
